playerID,year,stint,tmID,playoff,confID,career_year,playoff_exit,pos,efg%,ts%,rpg,apg,eff,defensive_prowess,defensive_discipline,prizeCount
thompti01w,9,0,HOU,0,WE,9,0,2,0.7105144742762861,0.7244590523144344,6.93,2.13,0.13456353021172826,0.659998512679408,0.8669509893029435,0
thompti01w,10,0,LAS,1,WE,10,2,2,0.4506,0.5033,5.85,2.29,0.14117707214808004,0.5191826086956521,0.7434754389560703,0
thorbsh01w,7,0,MIN,0,WE,1,0,1,0.275605466107428,0.230640619500176,0.82,0.86,0.9144642857142857,0.088820063896515,0.1603227899889958,0
thorbsh01w,8,0,SEA,1,WE,2,1,1,0.4,0.4,0.5,0.0,0.9917635430884361,0.04708541293907147,0.08696049147612403,0
thorner01w,4,0,NYL,0,EA,1,0,1,0.5726411090677607,0.5723771580345285,0.48,0.7,0.8976170827315866,0.05220716601546264,0.13290439035751717,0
thorner01w,5,0,NYL,1,EA,2,2,1,0.24446666666666667,0.24699999999999997,0.47,0.47,0.8860314712023222,0.061320225169598896,0.11666288887629625,0
thorner01w,6,0,NYL,1,EA,3,1,1,0.642,0.6282211658744058,0.67,0.62,0.9065155107686227,0.0708366093627149,0.1338936900674796,0
thorner01w,7,0,NYL,0,EA,4,0,1,0.7072114734136112,0.5014959521295319,1.41,1.22,0.7902678571428572,0.1302648676638692,0.2246832764312519,0
thorner01w,8,0,NYL,1,EA,5,1,1,0.41792,0.43239999999999995,3.0,2.52,0.5672330211323952,0.31173368490441655,0.35232890291781344,0
thorner01w,9,0,NYL,1,EA,6,2,1,0.6437678116094195,0.6239386469460423,0.62,1.12,0.7987760557105676,0.07843756971815274,0.1835279312032441,0
thorner01w,10,0,CHI,0,EA,7,0,1,0.5324,0.5718,1.56,1.56,0.666155340798691,0.15345217391304347,0.23107535697205708,0
threaro01w,1,0,SEA,0,WE,1,0,1,0.4204,0.6185496078161552,1.6,0.9,0.6502777481038351,0.18095238095238095,0.44557262833841915,0
tilliic01w,5,0,DET,1,EA,1,1,4,0.3423333333333333,0.34900000000000003,1.26,0.42,0.8291745174924886,0.11122961204753581,0.21021986739955797,0
tilliic01w,7,0,NYL,0,EA,2,0,4,0.532133676092545,0.3834917282646955,2.2,0.44,0.8206249999999999,0.1875860990884488,0.38373635055444255,0
tilliic01w,8,2,DET,1,EA,3,6,4,0.26664,0.26664,0.88,0.12,0.972937355862004,0.05885676617383934,0.11956904535197674,0
tilliic01w,8,1,LAS,0,WE,4,0,4,0.0,0.0,0.33,0.0,0.9819503929966583,0.031387136265185044,0.2608684310068217,0
timmsmi01w,1,0,PHO,1,WE,1,1,1,0.43329999999999996,0.6499243153983761,2.0,2.25,0.9202275397927572,0.36904761904761907,0.6751100429369987,0
timmsmi01w,2,0,PHO,0,WE,2,0,1,0.40909999999999996,0.3768919394579373,2.14,4.14,0.7400674211413436,0.26712133290031786,0.5391271531390678,0
tolivkr01w,10,0,CHI,0,EA,1,0,1,0.5786,0.6061,1.37,1.89,0.667203558828041,0.14170434782608696,0.4017045842727335,0
torniel01w,1,0,DET,0,EA,1,0,2,0.5083,0.8054217696435944,3.44,2.56,0.5182939856852901,0.33036190476190475,0.5949339742378008,0
torniel01w,2,0,DET,0,EA,2,0,2,0.49,0.48196057726152763,2.41,1.75,0.5323380688658801,0.2521822995089211,0.49700784430007816,0
torrele01w,2,0,MIA,1,EA,1,1,3,0.0,0.0,0.0,0.0,0.9855526125692271,0.0,0.13478178828476695,0
traviti01w,1,0,CHA,0,EA,1,0,5,0.48100000000000004,0.6989128939039493,2.53,0.81,0.6790941138767226,0.27380952380952384,0.4472604034457617,0
tremich01w,1,0,IND,0,EA,1,0,1,0.3922,0.5926792348974818,1.24,2.04,0.8229889969020403,0.13714285714285715,0.3240528206097594,0
turneba01w,7,0,SEA,1,WE,1,1,5,0.6467325125152212,0.49269623372052096,2.53,1.41,0.6893973214285715,0.2270084902250056,0.4273863604300104,0
turneba01w,8,0,HOU,0,WE,2,0,5,0.36112,0.40872,1.91,0.91,0.8294818091965925,0.19262642433374141,0.22925117716879492,0
turneba01w,9,0,CON,1,EA,3,1,5,0.7967601619919004,0.8086825527252808,3.18,1.53,0.6283617435344322,0.3034784710344315,0.4194924141788436,0
turneba01w,10,0,CON,0,EA,4,0,5,0.2564,0.3226,2.14,2.0,0.9062995346934603,0.19875652173913042,0.3049976087996174,0
tuvicsl01w,2,0,PHO,0,WE,1,0,3,0.3095,0.34961281239000347,2.1,0.57,0.7918853840597159,0.2558727721846614,0.34594441599051134,0
tuvicsl01w,3,0,PHO,0,WE,2,0,3,0.5941202939853008,0.6496490986651988,2.42,0.42,0.7834556370913943,0.21963436421631413,0.3756744186046511,0
tuvicsl01w,4,0,PHO,0,WE,3,0,3,0.54873390861508,0.5627188216829652,3.94,0.71,0.7436300804621416,0.33143976131755665,0.796349132409456,0
tuvicsl01w,5,0,PHO,0,WE,4,0,3,0.24913333333333332,0.27686666666666665,3.73,0.97,0.7309670519936855,0.38879444453354295,0.6697030656768856,0
udokamf01w,4,0,HOU,1,WE,1,1,2,0.7073136228603764,0.6515755161173488,2.04,0.16,0.8572312770786052,0.1293171132725543,0.34354256434144637,0
udokamf01w,5,0,LAS,1,WE,2,1,2,0.0,0.08866666666666667,1.0,0.0,0.9753781127463461,0.026726861578432473,0.28333427778092596,0
ujhelpe01w,4,0,DET,1,EA,1,8,4,0.3536568114301882,0.25908487263068936,0.86,0.21,0.952109552300392,0.06597943857898968,0.18715791312449048,0
umoh-it01w,4,0,HOU,1,WE,1,1,1,0.0,0.0,0.0,0.33,0.9956932122962657,0.0,0.0970507744264586,0
valdeam01w,1,0,HOU,1,WE,1,8,2,0.425,0.6261180679785331,0.95,0.59,0.8629152868283303,0.12986666666666669,0.20867651427182632,0
vangomi01w,1,0,POR,0,WE,1,0,3,0.5,0.7258841337553323,1.5,0.18,0.8140957162696293,0.11224761904761904,0.32309416434878885,0
vangomi01w,2,0,MIN,0,WE,2,0,3,0.375,0.3696761703625484,1.55,0.55,0.8756802311581989,0.12524972198439177,0.3308218993449605,0
vangomi01w,3,0,MIN,0,WE,3,0,3,0.7000149992500375,0.6902435668088619,2.91,0.64,0.815530353569046,0.19281944183845787,0.38583720930232557,0
vangomi01w,4,0,MIN,1,WE,4,1,3,0.6112604328759372,0.5714113243993721,3.45,0.55,0.5992882195172271,0.31286428168962044,0.6714947012926517,0
vangomi01w,5,0,MIN,1,WE,5,1,3,0.31579999999999997,0.32566666666666666,1.62,0.12,0.945536487243469,0.080188603595657,0.26562588541961807,0
vaughki01w,10,0,NYL,0,EA,1,0,3,0.4932,0.5001,2.59,0.24,0.6814184179577645,0.15856521739130433,0.36168613786978204,0
vaughkr01w,9,0,WAS,0,EA,1,0,2,0.23683815809209538,0.35113667488359357,1.0,0.0,0.9344884991441769,0.09295753699709973,0.14915751940152416,0
vealkr01w,2,0,PHO,0,WE,1,0,1,0.336,0.35568461809222107,2.07,4.31,0.580207079219841,0.281666715872969,0.6506725611235409,0
vealkr01w,3,0,PHO,0,WE,2,0,1,0.5791210439478026,0.5765790560066052,1.17,1.78,0.7431354236157438,0.13123567273884207,0.41961627906976745,0
vilipda01w,7,0,LAS,1,WE,1,2,4,0.0,0.0,1.0,0.0,0.9921875,0.14655163991285064,0.21161931096752348,0
vodicka01w,1,0,SEA,0,WE,1,0,4,0.4094,0.6701527452869135,4.22,0.96,0.5565911761563935,0.3892380952380952,0.7044638276038995,0
vodicka01w,2,0,SEA,0,WE,2,0,4,0.45899999999999996,0.466913058782119,2.45,0.79,0.7452444016373706,0.23415311033037112,0.4182818017629457,0
vodicka01w,3,0,SEA,1,WE,3,1,4,0.7376631168441578,0.7395073620476125,5.5,1.47,0.5086591060707139,0.4308334896925299,0.5486976744186046,0
